BIB,Name,Country,Gender,Division,Swim,Bike,Run,Overall,Division Rank,Gender Rank,Overall Rank,T1,T2
227,"Slater, Jerry",USA,Male,M50-54,01:51:40,06:27:16,05:05:34,13:41:45,208,1456,1952,00:08:19,00:08:56
259,"Cheong, Sacha",HKG,Male,M45-49,01:31:42,07:05:50,04:54:19,13:42:39,267,1457,1953,00:03:19,00:07:29
185,"Corbett, Tim",NZL,Male,M50-54,01:29:59,06:44:27,05:14:01,13:42:53,209,1458,1954,00:07:24,00:07:02
1332,"Anifantakis, Mariya",UKR,Female,F45-49,01:29:42,05:53:26,05:54:48,13:42:59,78,497,1955,00:11:51,00:13:12
1038,"Bath, Kylie",AUS,Female,F50-54,01:25:31,06:43:12,05:21:26,13:43:06,55,498,1956,00:06:11,00:06:46
180,"Behringer, Todd",USA,Male,M50-54,01:47:17,05:49:53,05:54:03,13:43:23,210,1459,1957,00:05:50,00:06:20
111,"Gates, Gary",USA,Male,M60-64,01:16:44,06:16:23,05:59:34,13:43:53,52,1460,1958,00:05:02,00:06:10
106,"Kelly, Danny",USA,Male,M65-69,01:27:25,07:00:52,04:56:07,13:44:14,23,1461,1959,00:07:04,00:12:46
410,"Adams, Richard",USA,Male,M30-34,01:29:28,06:19:38,05:43:39,13:44:17,161,1462,1960,00:03:28,00:08:04
276,"Heard, Sam",AUS,Male,M45-49,01:13:25,06:23:49,05:54:58,13:45:22,268,1463,1961,00:05:43,00:07:27
2174,"Cho, Eunjung",KOR,Female,F30-34,01:25:20,06:48:57,05:07:35,13:45:46,56,499,1962,00:08:31,00:15:23
367,"Smith, Joshua",USA,Male,M40-44,01:38:15,06:50:34,05:02:05,13:45:54,258,1464,1963,00:08:49,00:06:11
132,"Bell, John",USA,Male,M55-59,01:26:20,06:47:47,05:15:14,13:45:59,116,1465,1964,00:08:29,00:08:09
459,"Muller, Peter Hugo",DEU,Male,M75-79,01:30:28,07:17:36,04:39:37,13:46:01,2,1466,1965,00:10:38,00:07:42
368,"Stedman, William",USA,Male,M40-44,01:27:09,07:00:00,05:01:23,13:47:29,259,1467,1966,00:10:21,00:08:36
162,"Ruffin, Stephen",USA,Male,M55-59,01:19:33,06:46:26,05:27:14,13:47:36,117,1468,1967,00:06:08,00:08:15
189,"Damico, Ricardo",BRA,Male,M50-54,01:12:45,06:36:02,05:44:08,13:47:40,211,1469,1968,00:05:55,00:08:50
212,"Nguyen-duhamel, Patrick",FRA,Male,M50-54,01:39:12,06:48:24,05:00:49,13:48:12,212,1470,1969,00:09:23,00:10:24
473,"Butterworth, Simon",USA,Male,M70-74,01:20:16,06:26:46,05:47:01,13:48:36,4,1471,1970,00:06:53,00:07:40
718,"Guerrero, Joaquin",ESP,Male,M55-59,01:04:50,07:39:20,04:49:33,13:49:00,118,1473,1972,00:07:17,00:08:00
279,"Jinchuan, You",CHN,Male,M45-49,01:42:47,07:50:06,04:01:14,13:49:12,269,1474,1973,00:07:15,00:07:50
160,"Plaga, Barry",USA,Male,M55-59,00:54:07,06:34:11,06:08:43,13:49:27,119,1475,1974,00:05:18,00:07:08
839,"Soreven hickok, Jeannete",USA,Female,F55-59,01:28:52,06:44:18,05:22:42,13:49:47,41,500,1975,00:05:30,00:08:25
319,"Zavala, Rafael",USA,Male,M45-49,01:29:12,07:02:05,05:04:30,13:50:06,270,1476,1976,00:08:46,00:05:33
700,"Crowley, Richard",USA,Male,M55-59,01:12:01,06:38:37,05:45:16,13:51:39,120,1477,1977,00:05:38,00:10:07
2327,"Camera, Teodolinda",ITA,Female,F25-29,01:11:55,06:36:35,05:56:14,13:52:47,46,501,1978,00:03:35,00:04:28
1120,"Brewer, Chris",USA,Male,M45-49,01:18:04,05:59:31,06:21:07,13:53:11,271,1478,1979,00:07:08,00:07:21
262,"Cobo, Mario",ECU,Male,M45-49,01:50:33,06:51:51,04:57:40,13:54:26,272,1479,1980,00:08:09,00:06:13
378,"Nanao, Risa",JPN,Female,F40-44,01:19:32,06:56:19,05:25:19,13:54:32,75,502,1981,00:06:51,00:06:31
411,"Besa, Francisco",USA,Male,M30-34,01:18:15,07:05:09,05:14:23,13:55:03,162,1480,1982,00:08:29,00:08:47
196,"Du plessis, Anton",ZAF,Male,M50-54,01:17:47,06:32:31,05:52:08,13:55:09,213,1481,1983,00:03:42,00:09:01
126,"Alfonso monterroso - senna, Ramon",BRA,Male,M55-59,01:17:40,06:55:04,05:29:19,13:55:23,121,1482,1984,00:06:20,00:07:00
148,"Gruebele, Martin",USA,Male,M55-59,01:29:27,06:36:48,05:33:27,13:55:32,122,1483,1985,00:04:55,00:10:55
518,"Fairfax, Walter",USA,Male,M65-69,01:45:43,06:49:27,05:06:42,13:55:50,24,1484,1986,00:06:59,00:06:59
157,"Parrotte, Michael",AUS,Male,M55-59,01:29:44,06:54:12,05:07:17,13:56:04,123,1485,1987,00:12:01,00:12:50
254,"Allowitz, Kit",USA,Male,M45-49,01:20:23,06:22:54,05:54:56,13:56:09,273,1486,1988,00:09:08,00:08:48
394,"Luo, Xin",CHN,Male,M35-39,01:54:49,06:58:49,04:43:42,13:56:17,196,1487,1989,00:10:09,00:08:48
577,"Ross, Denise",CAN,Female,F65-69,01:36:49,07:21:23,04:46:58,13:56:53,4,503,1990,00:05:16,00:06:27
659,"Mcpherson, Karen",AUS,Female,F60-64,01:21:05,06:45:58,05:36:30,13:57:04,15,504,1991,00:06:19,00:07:12
648,"Dorta, Judith",CHE,Female,F60-64,01:19:10,06:40:41,05:43:49,13:57:05,16,505,1992,00:07:00,00:06:25
812,"Harjula, Riikka",FIN,Female,F55-59,01:25:52,06:56:46,05:23:30,13:57:48,42,506,1993,00:04:57,00:06:43
115,"Kindhauser, Ernst",CHE,Male,M60-64,01:20:14,06:45:07,05:43:20,13:58:20,53,1488,1994,00:04:46,00:04:53
516,"Dwan, Dave",NZL,Male,M65-69,01:17:55,07:08:27,05:18:14,13:59:31,25,1489,1995,00:05:48,00:09:07
802,"Erk, Ingrid",DEU,Female,F55-59,01:20:42,07:12:02,05:13:40,14:00:01,43,507,1996,00:07:16,00:06:21
130,"Ball, Wayne",AUS,Male,M55-59,01:25:23,07:12:06,05:06:51,14:02:36,124,1490,1997,00:07:54,00:10:22
675,"Toriello, Lorena",GTM,Female,F60-64,01:25:00,07:12:57,05:11:38,14:03:15,17,508,1998,00:06:57,00:06:43
333,"Creppel, Barry",USA,Male,M40-44,01:32:22,06:34:21,05:42:36,14:03:15,260,1491,1998,00:05:48,00:08:08
428,"Mace, Logan",USA,Male,M25-29,01:13:55,06:35:56,05:46:59,14:05:12,97,1492,2000,00:12:56,00:15:26
215,"Patzina, Roland",DEU,Male,M50-54,01:24:27,07:26:35,04:58:59,14:05:31,214,1493,2001,00:06:14,00:09:16
567,"Liu, Yina",CHN,Female,F65-69,01:26:58,07:01:10,05:26:01,14:05:42,5,509,2002,00:06:01,00:05:32
667,"Perkins, Jean",GBR,Female,F60-64,01:15:31,06:43:59,05:46:33,14:05:46,18,510,2003,00:07:35,00:12:08
506,"Greenberg, Bobbe",USA,Female,F70-74,01:47:02,07:09:12,04:59:36,14:07:11,1,511,2004,00:06:00,00:05:21
291,"Montgomery, Andrew",AUS,Male,M45-49,01:13:20,06:51:54,05:44:47,14:08:01,274,1494,2005,00:07:48,00:10:12
591,"Farnell, Nick",GBR,Male,M60-64,01:24:51,06:44:17,05:45:05,14:08:40,54,1495,2006,00:05:42,00:08:45
847,"Wakeham, Mary",USA,Female,F55-59,01:27:13,06:43:41,05:40:43,14:08:46,44,512,2007,00:08:44,00:08:25
154,"Mcnamara, John",USA,Male,M55-59,01:34:16,06:47:10,05:32:18,14:08:47,125,1496,2008,00:06:12,00:08:51
841,"Steinemer-murphy, Yvonne",DEU,Female,F55-59,01:33:55,06:49:09,05:28:53,14:09:07,45,513,2009,00:09:37,00:07:33
206,"Louhaichy, Zouheir",MAR,Male,M50-54,01:24:15,06:49:50,05:27:04,14:09:19,215,1497,2010,00:11:04,00:17:06
646,"Dieteren, Heike",DEU,Female,F60-64,01:23:43,06:34:59,05:59:33,14:10:07,19,514,2011,00:05:05,00:06:47
343,"Hall, Chad",USA,Male,M40-44,01:14:18,06:47:51,05:44:15,14:10:19,261,1498,2012,00:12:27,00:11:28
170,"Stepler, Paul",USA,Male,M55-59,01:46:38,06:49:28,05:16:40,14:10:45,126,1499,2013,00:07:53,00:10:06
232,"Vetter, Rolf",CHE,Male,M50-54,01:22:48,06:23:03,06:10:35,14:11:09,216,1500,2014,00:04:50,00:09:53
531,"Monser, Robert",DEU,Male,M65-69,01:38:29,07:12:56,05:02:17,14:12:38,26,1501,2015,00:10:06,00:08:50
580,"Watson, Wendy",USA,Female,F65-69,01:31:39,06:59:01,05:25:54,14:12:38,6,515,2015,00:07:45,00:08:19
420,"Lei, Huang",CHN,Male,M30-34,01:39:20,06:46:11,05:30:31,14:12:53,163,1502,2017,00:05:15,00:11:36
339,"Eppihimer, Brandon",USA,Male,M40-44,01:26:27,06:35:28,05:46:28,14:13:50,262,1503,2018,00:10:04,00:15:23
564,"Keith, Sharon",USA,Female,F65-69,01:13:19,06:48:51,05:43:18,14:14:44,7,516,2019,00:21:22,00:07:54
273,"Harvey, Stuart",AUS,Male,M45-49,01:03:37,06:45:50,06:10:41,14:16:20,275,1504,2020,00:06:29,00:09:43
614,"Miffand, Jean-Luc",FRA,Male,M60-64,01:36:36,06:13:14,06:14:48,14:16:33,55,1505,2021,00:05:47,00:06:08
663,"Miya, Yuko",JPN,Female,F60-64,01:42:13,06:52:17,05:27:38,14:16:35,20,517,2022,00:08:01,00:06:26
813,"Hoffman, Karyn",USA,Female,F55-59,01:33:00,07:15:08,05:08:06,14:17:19,46,518,2023,00:08:03,00:13:02
324,"Price, Monica",USA,Female,F45-49,01:20:26,06:58:06,05:43:52,14:17:47,79,519,2024,00:07:57,00:07:26
342,"Gebrael, Michael",USA,Male,M40-44,01:20:18,07:07:36,05:39:45,14:20:25,263,1506,2025,00:07:20,00:05:26
282,"Labarre, Sedar",USA,Male,M45-49,01:25:55,07:06:19,05:31:15,14:21:17,276,1507,2026,00:08:11,00:09:37
641,"Copeland, Laurie",USA,Female,F60-64,01:30:12,07:11:47,05:24:18,14:21:18,21,520,2027,00:07:24,00:07:37
304,"Sims, Blake",USA,Male,M45-49,01:21:50,06:48:38,05:55:59,14:21:32,277,1508,2028,00:07:01,00:08:04
178,"Baker, Andy",USA,Male,M50-54,01:30:12,06:53:22,05:38:38,14:21:49,217,1509,2029,00:09:51,00:09:46
403,"Gray, Ruth",GBR,Female,F35-39,01:41:57,07:06:23,05:19:33,14:22:04,71,521,2030,00:07:06,00:07:05
1956,"Ergas gennari, Gabriela",BRA,Female,F35-39,01:20:11,06:07:29,06:40:22,14:22:28,72,522,2031,00:04:47,00:09:39
534,"Nicolleau, Jean Luc",FRA,Male,M65-69,01:32:35,06:49:57,05:45:50,14:23:23,27,1510,2032,00:06:47,00:08:14
167,"Slezak, Tibor",AUS,Male,M55-59,01:41:40,06:44:01,05:37:37,14:24:25,127,1511,2033,00:12:20,00:08:47
522,"Hansen vikstrom, Klaus",DNK,Male,M65-69,01:30:04,06:38:12,06:03:32,14:24:35,28,1512,2034,00:06:23,00:06:24
553,"Yasukawa, Tatsuro",JPN,Male,M65-69,01:41:54,07:26:08,04:55:34,14:24:37,29,1513,2035,00:10:13,00:10:48
558,"Furu, Joanne",USA,Female,F65-69,01:42:03,07:53:12,04:33:23,14:24:38,8,523,2036,00:08:48,00:07:12
559,"Gersitz, Lorraine",USA,Female,F65-69,01:27:17,06:57:28,05:43:03,14:25:21,9,524,2037,00:08:44,00:08:49
274,"Haunn, Erle",USA,Male,M45-49,01:21:56,06:37:29,06:05:12,14:25:35,278,1514,2038,00:11:37,00:09:21
670,"Smith, Marty",USA,Female,F60-64,01:21:02,07:20:38,05:28:24,14:25:49,22,525,2039,00:07:25,00:08:20
235,"Young, Peter",USA,Male,M50-54,01:37:40,06:38:05,05:53:51,14:26:29,218,1515,2040,00:07:07,00:09:46
204,"Kessler, Brett",USA,Male,M50-54,01:24:17,06:36:24,06:06:58,14:27:00,219,1516,2041,00:07:53,00:11:28
123,"Wasserman, Michael",USA,Male,M60-64,01:20:54,07:19:50,05:31:04,14:27:06,56,1517,2042,00:07:11,00:08:07
344,"Hamilton, Craig",NZL,Male,M40-44,01:23:15,06:38:33,06:10:47,14:27:08,264,1518,2043,00:05:37,00:08:56
117,"Lahiff, Chris",USA,Male,M60-64,01:31:40,06:57:31,05:32:51,14:27:33,57,1519,2044,00:12:04,00:13:27
672,"Staffon, Michelle",USA,Female,F60-64,01:37:50,06:57:03,05:35:58,14:27:38,23,526,2045,00:07:48,00:08:59
286,"Mandis, Steven",GRC,Male,M45-49,01:33:28,06:56:05,05:42:28,14:28:32,279,1521,2047,00:06:29,00:10:02
505,"Goodyear, Cullen",CAN,Female,F70-74,01:26:31,07:00:35,05:41:39,14:28:47,2,527,2048,00:09:49,00:10:13
164,"Sandlin, Scott",USA,Male,M55-59,01:24:40,06:51:38,05:53:36,14:28:48,128,1522,2049,00:07:01,00:11:53
528,"Lutz, Johannes",DEU,Male,M65-69,01:37:17,07:00:18,05:37:32,14:29:08,30,1523,2050,00:07:20,00:06:41
103,"Berezowski, Ed",CAN,Male,M65-69,01:18:23,07:16:41,05:28:17,14:30:14,31,1524,2051,00:11:01,00:15:52
268,"Edlund, Ande",USA,Male,M45-49,01:38:12,06:50:21,05:38:49,14:30:23,280,1525,2052,00:12:19,00:10:42
433,"Shiyi, Sun",CHN,Female,F25-29,01:34:58,07:38:34,05:05:58,14:30:41,47,528,2053,00:07:01,00:04:10
141,"Dorrill, Jeff",USA,Male,M55-59,01:48:55,06:44:55,05:31:49,14:31:38,129,1526,2054,00:08:18,00:17:41
244,"Loranger, Mary Ellen",USA,Female,F50-54,01:16:11,07:08:52,05:51:52,14:31:53,56,529,2055,00:06:36,00:08:22
581,"Weier, Debra",USA,Female,F65-69,01:19:07,07:04:31,05:51:42,14:33:55,10,530,2056,00:07:08,00:11:27
2438,"Lomnitz, Martina",SWE,Female,F18-24,01:02:58,07:03:42,06:18:55,14:35:46,29,531,2057,00:04:46,00:05:25
578,"Stratton, Anne",USA,Female,F65-69,01:19:48,07:15:13,05:44:58,14:35:49,11,532,2058,00:06:38,00:09:12
353,"Kehr, Gregory",FRA,Male,M40-44,01:42:51,07:17:12,05:17:07,14:37:07,265,1527,2059,00:09:47,00:10:10
207,"Lutz, James",USA,Male,M50-54,01:29:27,07:02:41,05:39:22,14:38:36,220,1528,2060,00:14:52,00:12:14
514,"Brechbuehler, Peter",CHE,Male,M65-69,01:17:23,06:39:29,06:31:08,14:38:53,32,1529,2061,00:03:59,00:06:54
166,"Skipworth, Wayne",NZL,Male,M55-59,01:22:07,06:38:31,06:24:52,14:39:12,130,1530,2062,00:07:07,00:06:35
551,"Woolford, Robert",USA,Male,M65-69,01:49:29,07:21:34,05:11:04,14:40:04,33,1531,2063,00:09:52,00:08:05
513,"Bing, Dale A",USA,Male,M65-69,01:56:12,06:56:19,05:26:44,14:40:16,34,1532,2064,00:11:31,00:09:30
455,"Winkler, Gotthard",DEU,Male,M75-79,01:46:31,06:23:39,06:13:39,14:40:31,3,1533,2065,00:08:17,00:08:25
190,"Daniels, David",USA,Male,M50-54,01:20:35,06:47:13,06:13:21,14:40:45,221,1534,2066,00:08:26,00:11:10
211,"Moreau, Francois",USA,Male,M50-54,01:31:46,06:43:40,05:59:55,14:40:58,222,1535,2067,00:13:27,00:12:10
647,"Donato, Reiko",USA,Female,F60-64,01:38:46,07:18:21,05:27:20,14:41:48,24,533,2068,00:09:21,00:08:00
278,"Huang, Yong",CHN,Male,M45-49,01:54:47,07:20:18,05:08:55,14:43:02,281,1536,2069,00:10:40,00:08:22
656,"Llibre, Sara",USA,Female,F60-64,01:18:29,07:03:00,06:05:02,14:43:24,25,534,2070,00:07:48,00:09:05
266,"Delgado vila, Manuel",ESP,Male,M45-49,02:07:40,06:50:13,05:20:54,14:43:42,282,1537,2071,00:08:50,00:16:05
2324,"Balcar, Brittany",USA,Female,F25-29,01:11:28,06:44:18,06:33:35,14:44:38,48,535,2072,00:06:54,00:08:23
296,"Radisch - radish, Jindrich",CZE,Male,M45-49,01:31:05,06:28:28,06:31:54,14:46:13,283,1538,2073,00:06:31,00:08:15
466,"Schmidt, Siegfried",DEU,Male,M75-79,01:38:10,06:57:44,05:54:36,14:46:20,4,1539,2074,00:06:16,00:09:34
246,"Mcadams, Elizabeth",USA,Female,F50-54,01:15:19,07:22:32,05:47:36,14:46:50,57,536,2075,00:08:25,00:12:58
462,"Peters, Gene",USA,Male,M75-79,01:28:23,07:23:05,05:36:02,14:46:57,5,1540,2076,00:07:48,00:11:39
465,"Reithmeier, Dieter",AUS,Male,M75-79,01:45:34,07:16:56,05:26:29,14:47:03,6,1541,2077,00:10:23,00:07:41
191,"Davis, Paul",USA,Male,M50-54,01:30:39,06:58:28,05:45:56,14:47:09,223,1542,2078,00:16:01,00:16:05
529,"Meehan, James",USA,Male,M65-69,01:16:05,07:28:03,05:42:49,14:47:38,35,1543,2079,00:08:46,00:11:55
305,"Spadoni, Mark",USA,Male,M45-49,01:35:04,07:11:16,05:45:21,14:48:48,284,1544,2080,00:09:25,00:07:42
989,"Roth, David",USA,Male,M50-54,01:22:00,06:45:38,06:23:59,14:49:09,224,1545,2081,00:05:13,00:12:19
214,"Parola, Alessandro",ITA,Male,M50-54,01:23:07,06:38:50,06:31:07,14:49:37,225,1546,2082,00:07:22,00:09:11
293,"Myette, Michael",USA,Male,M45-49,01:23:34,06:29:27,06:33:21,14:50:20,285,1547,2083,00:06:30,00:17:28
599,"Hill, John",AUS,Male,M60-64,01:11:23,05:34:07,07:52:26,14:50:37,58,1548,2084,00:04:58,00:07:43
239,"Baker, Marianne",USA,Female,F50-54,01:46:53,07:03:42,05:40:55,14:50:54,58,537,2085,00:10:08,00:09:16
416,"Goddard, Rick",USA,Male,M30-34,01:26:58,07:28:22,05:32:04,14:50:58,164,1549,2086,00:11:49,00:11:45
1331,"Altayeb, Dina",SAU,Female,F45-49,01:36:44,07:11:32,05:46:14,14:51:02,80,538,2087,00:07:06,00:09:26
568,"Macnabb, Pat",USA,Female,F65-69,01:41:02,07:05:37,05:35:44,14:52:15,12,539,2088,00:13:56,00:15:56
168,"Stamm, Thomas",DEU,Male,M55-59,01:40:26,06:24:47,06:32:37,14:52:27,131,1550,2089,00:06:50,00:07:47
838,"Soprenuk, Sonia",USA,Female,F55-59,01:39:04,07:37:50,05:11:46,14:53:13,47,540,2090,00:10:56,00:13:37
328,"Weldon, Stephanie",USA,Female,F45-49,01:36:21,07:27:53,05:32:24,14:54:04,81,541,2091,00:07:14,00:10:12
527,"Kustermann, Jorg",DEU,Male,M65-69,01:11:59,07:06:44,06:25:53,14:54:28,36,1551,2092,00:05:08,00:04:44
165,"Schaffner, Shawn",USA,Male,M55-59,01:26:31,06:47:30,06:22:19,14:55:52,132,1552,2093,00:09:38,00:09:54
137,"Casterline, John",USA,Male,M55-59,01:22:18,07:21:01,05:54:49,14:56:38,133,1553,2094,00:08:24,00:10:06
668,"Richardson, Donna",CAN,Female,F60-64,01:39:24,07:04:13,05:57:59,14:57:12,26,542,2095,00:07:30,00:08:06
183,"Bouge, Frank",DEU,Male,M50-54,01:12:48,06:37:38,06:46:10,14:57:28,226,1554,2096,00:08:57,00:11:55
290,"Meneses silva, Carlos Jose",BRA,Male,M45-49,01:19:18,07:11:24,06:09:39,14:57:34,286,1555,2097,00:07:22,00:09:51
188,"Crandell, Todd",USA,Male,M50-54,01:19:51,06:55:04,06:33:59,14:58:19,227,1556,2098,00:03:33,00:05:52
2435,"Kurano, Mao",JPN,Female,F18-24,00:59:45,07:39:26,06:06:49,14:59:55,30,543,2099,00:04:27,00:09:28
380,"Ortiz, Estela",COL,Female,F40-44,01:45:57,07:23:02,05:27:53,15:00:06,76,544,2100,00:10:12,00:13:02
402,"Fernandez vasquez, Bianca",DOM,Female,F35-39,01:58:24,07:29:58,05:17:15,15:00:22,73,545,2101,00:05:59,00:08:46
478,"Hatch, Michael",CAN,Male,M70-74,01:24:25,06:50:10,06:26:55,15:00:36,5,1557,2102,00:09:35,00:09:31
652,"Jacobs, Thea",CAN,Female,F60-64,01:37:46,06:55:33,06:18:18,15:04:20,27,546,2103,00:05:41,00:07:02
406,"Livaudais, Courtney",USA,Female,F35-39,01:06:48,06:53:04,06:51:31,15:04:28,74,547,2104,00:04:55,00:08:10
364,"Nunn, Jack",USA,Male,M40-44,01:29:43,06:47:55,06:32:04,15:05:51,266,1558,2105,00:08:15,00:07:54
2176,"Dare, Natalie",USA,Female,F30-34,01:27:05,07:28:10,05:53:38,15:07:04,57,548,2106,00:09:22,00:08:49
602,"Kim, Baek Woon",KOR,Male,M60-64,01:36:16,06:30:51,06:33:19,15:08:18,59,1559,2107,00:16:58,00:10:54
136,"Cardenas, Eduardo",MEX,Male,M55-59,01:31:18,06:37:26,06:41:12,15:08:22,134,1560,2108,00:08:10,00:10:16
210,"Meadows, Todd",USA,Male,M50-54,01:36:06,06:36:04,06:46:46,15:09:17,228,1561,2109,00:05:15,00:05:06
479,"Heaney, John",GBR,Male,M70-74,01:39:49,07:19:02,05:54:25,15:09:39,6,1562,2110,00:09:36,00:06:47
306,"Speed, John",USA,Male,M45-49,01:26:52,07:17:27,06:05:15,15:09:54,287,1563,2111,00:08:01,00:12:19
408,"Rogers, Melissa",USA,Female,F35-39,01:12:19,07:21:31,06:20:08,15:09:56,75,549,2112,00:07:41,00:08:17
579,"Tracy, Diane",USA,Female,F65-69,01:43:01,07:13:59,05:55:27,15:10:15,13,550,2113,00:07:54,00:09:54
325,"Seidensticker, Nicki",USA,Female,F45-49,01:35:02,07:21:22,05:57:11,15:10:17,82,551,2114,00:10:18,00:06:24
300,"Seidensticker, Jim",USA,Male,M45-49,01:25:09,07:01:33,06:26:31,15:10:17,288,1564,2114,00:06:01,00:11:03
661,"Meyersson, Pernilla",SWE,Female,F60-64,01:43:57,07:31:41,05:35:17,15:10:19,28,552,2116,00:09:23,00:10:01
335,"Damveld, Mark",USA,Male,M40-44,01:29:25,06:35:45,06:54:59,15:10:20,267,1565,2117,00:03:57,00:06:14
520,"Forti, Sergio",ARG,Male,M65-69,01:36:02,07:22:14,05:52:54,15:11:51,37,1566,2118,00:09:12,00:11:29
261,"Cheung, Wai Kei",HKG,Male,M45-49,01:08:19,07:47:15,05:56:35,15:13:24,289,1567,2119,00:06:43,00:14:32
639,"Bettencourt, Brenda",USA,Female,F60-64,01:22:16,07:03:13,06:31:53,15:13:56,29,553,2120,00:05:35,00:10:59
575,"Ripley, Nancy",CAN,Female,F65-69,01:49:02,07:32:23,05:38:57,15:14:11,14,554,2121,00:06:34,00:07:15
242,"Hill, Kelly",CAN,Female,F50-54,01:35:58,07:38:41,05:42:54,15:14:54,59,555,2122,00:07:19,00:10:02
503,"Friedman, Liz",USA,Female,F70-74,01:37:06,07:52:28,05:33:32,15:14:58,3,556,2123,00:05:46,00:06:06
483,"Lin, Chuchuan",TWN,Male,M70-74,01:57:59,07:35:50,05:29:24,15:16:14,7,1568,2124,00:07:50,00:05:11
2373,"Vradenburgh, Karla",USA,Female,F25-29,01:30:41,07:00:11,06:37:10,15:16:27,49,557,2125,00:03:48,00:04:37
112,"Greaser, Randy",USA,Male,M60-64,01:42:42,07:05:01,06:09:12,15:16:47,60,1569,2126,00:08:48,00:11:04
539,"Rymer, Ed",USA,Male,M65-69,01:15:02,07:13:04,06:27:44,15:17:02,38,1570,2127,00:10:57,00:10:15
830,"Roth, Cornelia",USA,Female,F55-59,01:09:50,06:41:28,07:17:51,15:17:13,48,558,2128,00:02:57,00:05:07
1705,"Masling, Catherine",GBR,Female,F40-44,01:40:33,07:20:06,05:58:01,15:17:40,77,559,2129,00:08:28,00:10:32
374,"Guerrero, Patricia",MEX,Female,F40-44,01:54:04,07:04:22,06:05:48,15:18:01,78,560,2130,00:06:28,00:07:19
1718,"Prebula, Dawn",USA,Female,F40-44,01:31:52,06:58:29,06:36:09,15:18:57,79,561,2131,00:05:02,00:07:25
1370,"Mailland, Magaly Kay",FRA,Female,F45-49,01:28:19,07:28:41,06:09:43,15:19:07,83,562,2132,00:05:24,00:07:00
521,"Furukawa, Yasuhiro",JPN,Male,M65-69,01:43:25,07:30:26,05:46:47,15:20:18,39,1571,2133,00:11:48,00:07:52
486,"Martin, Bob",GBR,Male,M70-74,02:10:42,07:21:06,05:37:45,15:20:58,8,1572,2134,00:04:38,00:06:47
156,"Parnell, Richard",GBR,Male,M55-59,01:23:02,07:19:21,06:22:57,15:21:09,135,1573,2135,00:07:34,00:08:15
118,"Miller, Paul",CAN,Male,M60-64,01:18:17,07:25:42,06:09:44,15:21:55,61,1574,2136,00:12:43,00:15:29
500,"Vogt, Lynn",USA,Male,M70-74,01:22:08,07:08:48,06:36:28,15:22:15,9,1575,2137,00:05:49,00:09:02
809,"Park, Gil Ja",KOR,Female,F55-59,01:39:18,07:38:07,05:44:42,15:22:25,49,563,2138,00:12:14,00:08:04
398,"Shores, Patrick",USA,Male,M35-39,01:26:06,07:19:14,06:07:24,15:22:41,197,1576,2139,00:11:15,00:18:42
173,"Kowal, Peri",USA,Female,F55-59,01:30:56,08:10:56,05:23:57,15:23:09,50,564,2140,00:06:47,00:10:33
275,"Haunn, Val",USA,Male,M45-49,01:34:38,07:11:52,06:24:22,15:23:25,290,1577,2141,00:05:12,00:07:21
532,"Mori, Masanori",JPN,Male,M65-69,01:33:59,07:41:15,05:49:16,15:23:32,40,1578,2142,00:08:10,00:10:52
219,"Poon, Bernard",HKG,Male,M50-54,01:28:17,06:59:14,06:34:44,15:24:50,229,1579,2143,00:10:33,00:12:02
407,"Macgillivray, Emily",USA,Female,F35-39,01:33:37,07:41:50,05:45:42,15:25:01,76,565,2144,00:10:06,00:13:46
441,"Caipeng, Li",CHN,Male,M18-24,01:39:01,07:33:45,05:58:17,15:25:29,39,1580,2145,00:05:41,00:08:45
135,"Caplan, Jeff",USA,Male,M55-59,01:23:21,06:29:05,07:19:27,15:27:18,136,1581,2146,00:05:35,00:09:50
229,"Tamm, Raivo",EST,Male,M50-54,01:40:07,07:36:57,05:53:29,15:27:34,230,1582,2147,00:08:00,00:09:01
496,"Sweetman, Richard",NZL,Male,M70-74,01:31:31,07:18:32,06:19:22,15:28:39,10,1583,2148,00:09:40,00:09:34
2425,"Dauvergne, Pauline Anouk Chloe",FRA,Female,F18-24,01:08:00,07:12:39,06:55:33,15:29:17,31,566,2149,00:05:56,00:07:09
554,"Alexy, Eva",CAN,Female,F65-69,01:55:25,07:31:20,05:41:37,15:29:27,15,567,2150,00:12:18,00:08:47
336,"Defeudis, Joey",USA,Male,M40-44,01:23:45,06:57:31,06:35:21,15:29:28,268,1584,2151,00:12:21,00:20:30
655,"Knutson, Julie",USA,Female,F60-64,01:23:36,07:38:13,06:09:33,15:29:45,30,568,2152,00:09:06,00:09:17
409,"Tully, Jade",USA,Female,F35-39,01:28:24,07:12:29,06:33:54,15:29:49,77,569,2153,00:07:16,00:07:46
155,"Mentis, Konstantin",GRC,Male,M55-59,01:48:44,07:32:50,05:51:58,15:31:39,137,1585,2154,00:08:07,00:10:00
302,"Shihong, Huang",CHN,Male,M45-49,01:47:11,07:22:39,05:59:42,15:31:50,291,1586,2155,00:09:18,00:13:00
669,"Robinson, Judi",AUS,Female,F60-64,01:25:19,07:54:55,05:51:36,15:32:51,31,570,2156,00:09:02,00:11:59
142,"Drury, Brad",USA,Male,M55-59,01:47:24,06:20:14,07:02:47,15:36:19,138,1587,2157,00:12:15,00:13:39
